ID_HEX,STATUS,ENCODED_SIZE,MESSAGE
0x383F,OK,2,new-tree: New-tree OK (2 bytes)
0x3840,OK,2,new-tree: New-tree OK (2 bytes)
0x3841,OK,2,new-tree: New-tree OK (2 bytes)
0x3842,OK,2,new-tree: New-tree OK (2 bytes)
0x3843,OK,2,new-tree: New-tree OK (2 bytes)
0x3844,OK,2,new-tree: New-tree OK (2 bytes)
0x3845,OK,2,new-tree: New-tree OK (2 bytes)
0x3846,OK,2,new-tree: New-tree OK (2 bytes)
0x3847,OK,2,new-tree: New-tree OK (2 bytes)
0x3848,OK,2,new-tree: New-tree OK (2 bytes)
0x3849,OK,2,new-tree: New-tree OK (2 bytes)
0x384A,OK,2,new-tree: New-tree OK (2 bytes)
0x384B,OK,2,new-tree: New-tree OK (2 bytes)
0x384C,OK,2,new-tree: New-tree OK (2 bytes)
0x384D,OK,2,new-tree: New-tree OK (2 bytes)
0x384E,OK,2,new-tree: New-tree OK (2 bytes)
0x384F,OK,2,new-tree: New-tree OK (2 bytes)
0x3850,OK,2,new-tree: New-tree OK (2 bytes)
0x3851,OK,2,new-tree: New-tree OK (2 bytes)
0x3852,OK,2,new-tree: New-tree OK (2 bytes)
0x3853,OK,2,new-tree: New-tree OK (2 bytes)
0x3854,OK,2,new-tree: New-tree OK (2 bytes)
0x3855,OK,2,new-tree: New-tree OK (2 bytes)
0x3856,OK,2,new-tree: New-tree OK (2 bytes)
0x3857,OK,2,new-tree: New-tree OK (2 bytes)
0x3858,OK,2,new-tree: New-tree OK (2 bytes)
0x3859,OK,2,new-tree: New-tree OK (2 bytes)
0x385A,OK,2,new-tree: New-tree OK (2 bytes)
0x385B,OK,2,new-tree: New-tree OK (2 bytes)
0x385C,OK,2,new-tree: New-tree OK (2 bytes)
0x385D,OK,2,new-tree: New-tree OK (2 bytes)
0x385E,OK,2,new-tree: New-tree OK (2 bytes)
0x385F,OK,2,new-tree: New-tree OK (2 bytes)
0x3860,OK,2,new-tree: New-tree OK (2 bytes)
0x3861,OK,2,new-tree: New-tree OK (2 bytes)
0x3862,OK,2,new-tree: New-tree OK (2 bytes)
0x3863,OK,2,new-tree: New-tree OK (2 bytes)
0x3864,OK,2,new-tree: New-tree OK (2 bytes)
0x3865,OK,2,new-tree: New-tree OK (2 bytes)
0x3866,OK,2,new-tree: New-tree OK (2 bytes)
0x3867,OK,2,new-tree: New-tree OK (2 bytes)
0x3868,OK,2,new-tree: New-tree OK (2 bytes)
0x3869,OK,2,new-tree: New-tree OK (2 bytes)
0x386A,OK,2,new-tree: New-tree OK (2 bytes)
0x386B,OK,2,new-tree: New-tree OK (2 bytes)
0x386C,OK,2,new-tree: New-tree OK (2 bytes)
0x386D,OK,2,new-tree: New-tree OK (2 bytes)
0x386E,OK,2,new-tree: New-tree OK (2 bytes)
0x386F,OK,2,new-tree: New-tree OK (2 bytes)
0x3870,OK,2,new-tree: New-tree OK (2 bytes)
0x3871,OK,2,new-tree: New-tree OK (2 bytes)
0x3872,OK,2,new-tree: New-tree OK (2 bytes)
0x3873,OK,2,new-tree: New-tree OK (2 bytes)
0x3874,OK,2,new-tree: New-tree OK (2 bytes)
0x3875,OK,2,new-tree: New-tree OK (2 bytes)
0x3876,OK,2,new-tree: New-tree OK (2 bytes)
0x3877,OK,2,new-tree: New-tree OK (2 bytes)
0x3878,OK,2,new-tree: New-tree OK (2 bytes)
0x3879,OK,2,new-tree: New-tree OK (2 bytes)
0x387A,OK,2,new-tree: New-tree OK (2 bytes)
0x387B,OK,2,new-tree: New-tree OK (2 bytes)
0x387C,OK,2,new-tree: New-tree OK (2 bytes)
0x387D,OK,2,new-tree: New-tree OK (2 bytes)
0x387E,OK,2,new-tree: New-tree OK (2 bytes)
0x387F,OK,2,new-tree: New-tree OK (2 bytes)
0x3880,OK,2,new-tree: New-tree OK (2 bytes)
0x3881,OK,2,new-tree: New-tree OK (2 bytes)
0x3882,OK,2,new-tree: New-tree OK (2 bytes)
0x3883,OK,2,new-tree: New-tree OK (2 bytes)
0x3884,OK,2,new-tree: New-tree OK (2 bytes)
0x3885,OK,2,new-tree: New-tree OK (2 bytes)
0x3886,OK,2,new-tree: New-tree OK (2 bytes)
0x3887,OK,2,new-tree: New-tree OK (2 bytes)
0x3888,OK,2,new-tree: New-tree OK (2 bytes)
0x3889,OK,2,new-tree: New-tree OK (2 bytes)
0x388A,OK,2,new-tree: New-tree OK (2 bytes)
0x388B,OK,2,new-tree: New-tree OK (2 bytes)
0x388C,OK,2,new-tree: New-tree OK (2 bytes)
0x388D,OK,2,new-tree: New-tree OK (2 bytes)
0x388E,OK,2,new-tree: New-tree OK (2 bytes)
0x388F,OK,2,new-tree: New-tree OK (2 bytes)
0x3890,OK,2,new-tree: New-tree OK (2 bytes)
0x3891,OK,2,new-tree: New-tree OK (2 bytes)
0x3892,OK,2,new-tree: New-tree OK (2 bytes)
0x3893,OK,2,new-tree: New-tree OK (2 bytes)
0x3894,OK,2,new-tree: New-tree OK (2 bytes)
0x3895,OK,2,new-tree: New-tree OK (2 bytes)
0x3896,OK,2,new-tree: New-tree OK (2 bytes)
0x3897,OK,2,new-tree: New-tree OK (2 bytes)
0x3898,OK,2,new-tree: New-tree OK (2 bytes)
0x3899,OK,2,new-tree: New-tree OK (2 bytes)
0x389A,OK,2,new-tree: New-tree OK (2 bytes)
0x389B,OK,2,new-tree: New-tree OK (2 bytes)
0x389C,OK,2,new-tree: New-tree OK (2 bytes)
0x389D,OK,2,new-tree: New-tree OK (2 bytes)
0x389E,OK,2,new-tree: New-tree OK (2 bytes)
0x389F,OK,2,new-tree: New-tree OK (2 bytes)
0x38A0,OK,2,new-tree: New-tree OK (2 bytes)
0x38A1,OK,2,new-tree: New-tree OK (2 bytes)
0x38A2,OK,2,new-tree: New-tree OK (2 bytes)
0x38A3,OK,2,new-tree: New-tree OK (2 bytes)
0x38A4,OK,2,new-tree: New-tree OK (2 bytes)
0x38A5,OK,2,new-tree: New-tree OK (2 bytes)
0x38A6,OK,2,new-tree: New-tree OK (2 bytes)
0x38A7,OK,2,new-tree: New-tree OK (2 bytes)
0x38A8,OK,2,new-tree: New-tree OK (2 bytes)
0x38A9,OK,2,new-tree: New-tree OK (2 bytes)
0x38AA,OK,2,new-tree: New-tree OK (2 bytes)
0x38AB,OK,2,new-tree: New-tree OK (2 bytes)
0x38AC,OK,2,new-tree: New-tree OK (2 bytes)
0x38AD,OK,2,new-tree: New-tree OK (2 bytes)
0x38AE,OK,2,new-tree: New-tree OK (2 bytes)
0x38AF,OK,2,new-tree: New-tree OK (2 bytes)
0x38B0,OK,2,new-tree: New-tree OK (2 bytes)
0x38B1,OK,2,new-tree: New-tree OK (2 bytes)
0x38B2,OK,2,new-tree: New-tree OK (2 bytes)
0x38B3,OK,2,new-tree: New-tree OK (2 bytes)
0x38B4,OK,2,new-tree: New-tree OK (2 bytes)
0x38B5,OK,2,new-tree: New-tree OK (2 bytes)
0x38B6,OK,2,new-tree: New-tree OK (2 bytes)
0x38B7,OK,2,new-tree: New-tree OK (2 bytes)
0x38B8,OK,2,new-tree: New-tree OK (2 bytes)
0x38B9,OK,2,new-tree: New-tree OK (2 bytes)
0x38BA,OK,2,new-tree: New-tree OK (2 bytes)
0x38BB,OK,2,new-tree: New-tree OK (2 bytes)
0x38BC,OK,2,new-tree: New-tree OK (2 bytes)
0x38BD,OK,2,new-tree: New-tree OK (2 bytes)
0x38BE,OK,2,new-tree: New-tree OK (2 bytes)
0x38BF,OK,2,new-tree: New-tree OK (2 bytes)
0x38C0,OK,2,new-tree: New-tree OK (2 bytes)
0x38C1,OK,2,new-tree: New-tree OK (2 bytes)
0x38C2,OK,2,new-tree: New-tree OK (2 bytes)
0x38C3,OK,2,new-tree: New-tree OK (2 bytes)
0x38C4,OK,2,new-tree: New-tree OK (2 bytes)
0x38C5,OK,2,new-tree: New-tree OK (2 bytes)
0x38C6,OK,2,new-tree: New-tree OK (2 bytes)
0x38C7,OK,2,new-tree: New-tree OK (2 bytes)
0x38C8,OK,2,new-tree: New-tree OK (2 bytes)
0x38C9,OK,2,new-tree: New-tree OK (2 bytes)
0x38CA,OK,2,new-tree: New-tree OK (2 bytes)
0x38CB,OK,2,new-tree: New-tree OK (2 bytes)
0x38CC,OK,2,new-tree: New-tree OK (2 bytes)
0x38CD,OK,2,new-tree: New-tree OK (2 bytes)
0x38CE,OK,2,new-tree: New-tree OK (2 bytes)
0x38CF,OK,2,new-tree: New-tree OK (2 bytes)
0x38D0,OK,2,new-tree: New-tree OK (2 bytes)
0x38D1,OK,2,new-tree: New-tree OK (2 bytes)
0x38D2,OK,2,new-tree: New-tree OK (2 bytes)
0x38D3,OK,2,new-tree: New-tree OK (2 bytes)
0x38D4,OK,2,new-tree: New-tree OK (2 bytes)
0x38D5,OK,2,new-tree: New-tree OK (2 bytes)
0x38D6,OK,2,new-tree: New-tree OK (2 bytes)
0x38D7,OK,2,new-tree: New-tree OK (2 bytes)
0x38D8,OK,2,new-tree: New-tree OK (2 bytes)
0x38D9,OK,2,new-tree: New-tree OK (2 bytes)
0x38DA,OK,2,new-tree: New-tree OK (2 bytes)
0x38DB,OK,2,new-tree: New-tree OK (2 bytes)
0x38DC,OK,2,new-tree: New-tree OK (2 bytes)
0x38DD,OK,2,new-tree: New-tree OK (2 bytes)
0x38DE,OK,2,new-tree: New-tree OK (2 bytes)
0x38DF,OK,2,new-tree: New-tree OK (2 bytes)
0x38E0,OK,2,new-tree: New-tree OK (2 bytes)
0x38E1,OK,2,new-tree: New-tree OK (2 bytes)
0x38E2,OK,2,new-tree: New-tree OK (2 bytes)
0x38E3,OK,2,new-tree: New-tree OK (2 bytes)
0x38E4,OK,2,new-tree: New-tree OK (2 bytes)
0x38E5,OK,2,new-tree: New-tree OK (2 bytes)
0x38E6,OK,2,new-tree: New-tree OK (2 bytes)
0x38E7,OK,2,new-tree: New-tree OK (2 bytes)
0x38E8,OK,2,new-tree: New-tree OK (2 bytes)
0x38E9,OK,2,new-tree: New-tree OK (2 bytes)
0x38EA,OK,2,new-tree: New-tree OK (2 bytes)
0x38EB,OK,2,new-tree: New-tree OK (2 bytes)
0x38EC,OK,2,new-tree: New-tree OK (2 bytes)
0x38ED,OK,2,new-tree: New-tree OK (2 bytes)
0x38EE,OK,2,new-tree: New-tree OK (2 bytes)
0x38EF,OK,2,new-tree: New-tree OK (2 bytes)
0x38F0,OK,2,new-tree: New-tree OK (2 bytes)
0x38F1,OK,2,new-tree: New-tree OK (2 bytes)
0x38F2,OK,2,new-tree: New-tree OK (2 bytes)
0x38F3,OK,2,new-tree: New-tree OK (2 bytes)
0x38F4,OK,2,new-tree: New-tree OK (2 bytes)
0x38F5,OK,2,new-tree: New-tree OK (2 bytes)
0x38F6,OK,2,new-tree: New-tree OK (2 bytes)
0x38F7,OK,2,new-tree: New-tree OK (2 bytes)
0x38F8,OK,2,new-tree: New-tree OK (2 bytes)
0x38F9,OK,2,new-tree: New-tree OK (2 bytes)
0x38FA,OK,2,new-tree: New-tree OK (2 bytes)
0x38FB,OK,2,new-tree: New-tree OK (2 bytes)
0x38FC,OK,2,new-tree: New-tree OK (2 bytes)
0x38FD,OK,2,new-tree: New-tree OK (2 bytes)
0x38FE,OK,2,new-tree: New-tree OK (2 bytes)
0x38FF,OK,2,new-tree: New-tree OK (2 bytes)
0x3900,OK,2,new-tree: New-tree OK (2 bytes)
0x3901,OK,2,new-tree: New-tree OK (2 bytes)
0x3902,OK,2,new-tree: New-tree OK (2 bytes)
0x3903,OK,2,new-tree: New-tree OK (2 bytes)
0x3904,OK,2,new-tree: New-tree OK (2 bytes)
0x3905,OK,2,new-tree: New-tree OK (2 bytes)
0x3906,OK,2,new-tree: New-tree OK (2 bytes)
0x3907,OK,2,new-tree: New-tree OK (2 bytes)
0x3908,OK,2,new-tree: New-tree OK (2 bytes)
0x3909,OK,2,new-tree: New-tree OK (2 bytes)
0x390A,OK,2,new-tree: New-tree OK (2 bytes)
0x390B,OK,2,new-tree: New-tree OK (2 bytes)
0x390C,OK,2,new-tree: New-tree OK (2 bytes)
0x390D,OK,2,new-tree: New-tree OK (2 bytes)
0x390E,OK,2,new-tree: New-tree OK (2 bytes)
0x390F,OK,2,new-tree: New-tree OK (2 bytes)
0x3910,OK,2,new-tree: New-tree OK (2 bytes)
0x3911,OK,2,new-tree: New-tree OK (2 bytes)
0x3912,OK,2,new-tree: New-tree OK (2 bytes)
0x3913,OK,2,new-tree: New-tree OK (2 bytes)
0x3914,OK,2,new-tree: New-tree OK (2 bytes)
0x3915,OK,2,new-tree: New-tree OK (2 bytes)
0x3916,OK,2,new-tree: New-tree OK (2 bytes)
0x3917,OK,2,new-tree: New-tree OK (2 bytes)
0x3918,OK,2,new-tree: New-tree OK (2 bytes)
0x3919,OK,2,new-tree: New-tree OK (2 bytes)
0x391A,OK,2,new-tree: New-tree OK (2 bytes)
0x391B,OK,2,new-tree: New-tree OK (2 bytes)
0x391C,OK,2,new-tree: New-tree OK (2 bytes)
0x391D,OK,2,new-tree: New-tree OK (2 bytes)
0x391E,OK,2,new-tree: New-tree OK (2 bytes)
0x391F,OK,2,new-tree: New-tree OK (2 bytes)
0x3920,OK,2,new-tree: New-tree OK (2 bytes)
0x3921,OK,2,new-tree: New-tree OK (2 bytes)
0x3922,OK,2,new-tree: New-tree OK (2 bytes)
0x3923,OK,2,new-tree: New-tree OK (2 bytes)
0x3924,OK,2,new-tree: New-tree OK (2 bytes)
0x3925,OK,2,new-tree: New-tree OK (2 bytes)
0x3926,OK,2,new-tree: New-tree OK (2 bytes)
0x3927,OK,2,new-tree: New-tree OK (2 bytes)
0x3928,OK,2,new-tree: New-tree OK (2 bytes)
0x3929,OK,2,new-tree: New-tree OK (2 bytes)
0x392A,OK,2,new-tree: New-tree OK (2 bytes)
0x392B,OK,2,new-tree: New-tree OK (2 bytes)
0x392C,OK,2,new-tree: New-tree OK (2 bytes)
0x392D,OK,2,new-tree: New-tree OK (2 bytes)
0x392E,OK,2,new-tree: New-tree OK (2 bytes)
0x392F,OK,2,new-tree: New-tree OK (2 bytes)
0x3930,OK,2,new-tree: New-tree OK (2 bytes)
0x3931,OK,2,new-tree: New-tree OK (2 bytes)
0x3932,OK,2,new-tree: New-tree OK (2 bytes)
0x3933,OK,2,new-tree: New-tree OK (2 bytes)
0x3934,FAIL,0,Falha em todas as estrategias
0x3935,OK,2,new-tree: New-tree OK (2 bytes)
0x3936,OK,2,new-tree: New-tree OK (2 bytes)
0x3937,OK,2,new-tree: New-tree OK (2 bytes)
0x3938,OK,2,new-tree: New-tree OK (2 bytes)
0x3939,OK,2,new-tree: New-tree OK (2 bytes)
0x393A,OK,2,new-tree: New-tree OK (2 bytes)
0x393B,OK,2,new-tree: New-tree OK (2 bytes)
0x393C,OK,2,new-tree: New-tree OK (2 bytes)
0x393D,OK,2,new-tree: New-tree OK (2 bytes)
0x393E,OK,2,new-tree: New-tree OK (2 bytes)
0x393F,OK,2,new-tree: New-tree OK (2 bytes)
0x3940,OK,2,new-tree: New-tree OK (2 bytes)
0x3941,OK,2,new-tree: New-tree OK (2 bytes)
0x3942,OK,2,new-tree: New-tree OK (2 bytes)
0x3943,OK,2,new-tree: New-tree OK (2 bytes)
0x3944,OK,2,new-tree: New-tree OK (2 bytes)
0x3945,OK,2,new-tree: New-tree OK (2 bytes)
0x3946,OK,2,new-tree: New-tree OK (2 bytes)
0x3947,OK,2,new-tree: New-tree OK (2 bytes)
0x3948,OK,2,new-tree: New-tree OK (2 bytes)
0x3949,OK,2,new-tree: New-tree OK (2 bytes)
0x394A,OK,2,new-tree: New-tree OK (2 bytes)
0x394B,OK,2,new-tree: New-tree OK (2 bytes)
0x394C,OK,2,new-tree: New-tree OK (2 bytes)
0x394D,OK,2,new-tree: New-tree OK (2 bytes)
0x394E,OK,2,new-tree: New-tree OK (2 bytes)
0x394F,OK,2,new-tree: New-tree OK (2 bytes)
0x3950,OK,2,new-tree: New-tree OK (2 bytes)
0x3951,OK,2,new-tree: New-tree OK (2 bytes)
0x3952,OK,2,new-tree: New-tree OK (2 bytes)
0x3953,OK,2,new-tree: New-tree OK (2 bytes)
0x3954,OK,2,new-tree: New-tree OK (2 bytes)
0x3955,OK,2,new-tree: New-tree OK (2 bytes)
0x3956,OK,2,new-tree: New-tree OK (2 bytes)
0x3957,OK,2,new-tree: New-tree OK (2 bytes)
0x3958,OK,2,new-tree: New-tree OK (2 bytes)
0x3959,OK,2,new-tree: New-tree OK (2 bytes)
0x395A,OK,2,new-tree: New-tree OK (2 bytes)
0x395B,OK,2,new-tree: New-tree OK (2 bytes)
0x395C,OK,2,new-tree: New-tree OK (2 bytes)
0x395D,OK,2,new-tree: New-tree OK (2 bytes)
0x395E,OK,2,new-tree: New-tree OK (2 bytes)
0x395F,OK,2,new-tree: New-tree OK (2 bytes)
0x3960,OK,2,new-tree: New-tree OK (2 bytes)
0x3961,OK,2,new-tree: New-tree OK (2 bytes)
0x3962,OK,2,new-tree: New-tree OK (2 bytes)
0x3963,OK,2,new-tree: New-tree OK (2 bytes)
0x3964,OK,2,new-tree: New-tree OK (2 bytes)
0x3965,OK,2,new-tree: New-tree OK (2 bytes)
0x3966,OK,2,new-tree: New-tree OK (2 bytes)
0x3967,OK,2,new-tree: New-tree OK (2 bytes)
0x3968,OK,2,new-tree: New-tree OK (2 bytes)
0x3969,OK,2,new-tree: New-tree OK (2 bytes)
0x396A,OK,2,new-tree: New-tree OK (2 bytes)
0x396B,OK,2,new-tree: New-tree OK (2 bytes)
0x396C,OK,2,new-tree: New-tree OK (2 bytes)
0x396D,OK,2,new-tree: New-tree OK (2 bytes)
0x396E,OK,2,new-tree: New-tree OK (2 bytes)
0x396F,OK,2,new-tree: New-tree OK (2 bytes)
0x3970,OK,2,new-tree: New-tree OK (2 bytes)
0x3971,OK,2,new-tree: New-tree OK (2 bytes)
0x3972,OK,2,new-tree: New-tree OK (2 bytes)
0x3973,OK,2,new-tree: New-tree OK (2 bytes)
0x3974,OK,2,new-tree: New-tree OK (2 bytes)
0x3975,OK,2,new-tree: New-tree OK (2 bytes)
0x3976,OK,2,new-tree: New-tree OK (2 bytes)
0x3977,OK,2,new-tree: New-tree OK (2 bytes)
0x3978,OK,2,new-tree: New-tree OK (2 bytes)
0x3979,OK,2,new-tree: New-tree OK (2 bytes)
0x397A,OK,2,new-tree: New-tree OK (2 bytes)
0x397B,OK,2,new-tree: New-tree OK (2 bytes)
0x397C,OK,2,new-tree: New-tree OK (2 bytes)
0x397D,OK,2,new-tree: New-tree OK (2 bytes)
0x397E,OK,2,new-tree: New-tree OK (2 bytes)
0x397F,OK,2,new-tree: New-tree OK (2 bytes)
0x3980,OK,2,new-tree: New-tree OK (2 bytes)
0x3981,OK,2,new-tree: New-tree OK (2 bytes)
0x3982,OK,2,new-tree: New-tree OK (2 bytes)
0x3983,OK,2,new-tree: New-tree OK (2 bytes)
0x3984,OK,2,new-tree: New-tree OK (2 bytes)
0x3985,OK,2,new-tree: New-tree OK (2 bytes)
0x3986,OK,2,new-tree: New-tree OK (2 bytes)
0x3987,OK,2,new-tree: New-tree OK (2 bytes)
0x3988,OK,2,new-tree: New-tree OK (2 bytes)
0x3989,OK,2,new-tree: New-tree OK (2 bytes)
0x398A,OK,2,new-tree: New-tree OK (2 bytes)
0x398B,OK,2,new-tree: New-tree OK (2 bytes)
0x398C,OK,2,new-tree: New-tree OK (2 bytes)
0x398D,OK,2,new-tree: New-tree OK (2 bytes)
0x398E,OK,2,new-tree: New-tree OK (2 bytes)
0x398F,OK,2,new-tree: New-tree OK (2 bytes)
0x3990,OK,2,new-tree: New-tree OK (2 bytes)
0x3991,OK,2,new-tree: New-tree OK (2 bytes)
0x3992,OK,2,new-tree: New-tree OK (2 bytes)
0x3993,OK,2,new-tree: New-tree OK (2 bytes)
0x3994,OK,2,new-tree: New-tree OK (2 bytes)
0x3995,OK,2,new-tree: New-tree OK (2 bytes)
0x3996,OK,2,new-tree: New-tree OK (2 bytes)
0x3997,OK,2,new-tree: New-tree OK (2 bytes)
0x3998,OK,2,new-tree: New-tree OK (2 bytes)
0x3999,OK,2,new-tree: New-tree OK (2 bytes)
0x399A,FAIL,0,Falha em todas as estrategias
0x399B,OK,2,new-tree: New-tree OK (2 bytes)
0x399C,OK,2,new-tree: New-tree OK (2 bytes)
0x399D,OK,2,new-tree: New-tree OK (2 bytes)
0x399E,OK,2,new-tree: New-tree OK (2 bytes)
0x399F,OK,2,new-tree: New-tree OK (2 bytes)
0x39A0,OK,2,new-tree: New-tree OK (2 bytes)
0x39A1,OK,2,new-tree: New-tree OK (2 bytes)
0x39A2,OK,2,new-tree: New-tree OK (2 bytes)
0x39A3,OK,2,new-tree: New-tree OK (2 bytes)
0x39A4,OK,2,new-tree: New-tree OK (2 bytes)
0x39A5,OK,2,new-tree: New-tree OK (2 bytes)
0x39A6,OK,2,new-tree: New-tree OK (2 bytes)
0x39A7,OK,2,new-tree: New-tree OK (2 bytes)
0x39A8,OK,2,new-tree: New-tree OK (2 bytes)
0x39A9,OK,2,new-tree: New-tree OK (2 bytes)
0x39AA,OK,2,new-tree: New-tree OK (2 bytes)
0x39AB,OK,2,new-tree: New-tree OK (2 bytes)
0x39AC,OK,2,new-tree: New-tree OK (2 bytes)
0x39AD,OK,2,new-tree: New-tree OK (2 bytes)
0x39AE,OK,2,new-tree: New-tree OK (2 bytes)
0x39AF,OK,2,new-tree: New-tree OK (2 bytes)
0x39B0,OK,2,new-tree: New-tree OK (2 bytes)
0x39B1,OK,2,new-tree: New-tree OK (2 bytes)
0x39B2,OK,2,new-tree: New-tree OK (2 bytes)
0x39B3,OK,2,new-tree: New-tree OK (2 bytes)
0x39B4,OK,2,new-tree: New-tree OK (2 bytes)
0x39B5,OK,2,new-tree: New-tree OK (2 bytes)
0x39B6,OK,2,new-tree: New-tree OK (2 bytes)
0x39B7,OK,2,new-tree: New-tree OK (2 bytes)
0x39B8,OK,2,new-tree: New-tree OK (2 bytes)
0x39B9,OK,2,new-tree: New-tree OK (2 bytes)
0x39BA,OK,2,new-tree: New-tree OK (2 bytes)
0x39BB,OK,2,new-tree: New-tree OK (2 bytes)
0x39BC,OK,2,new-tree: New-tree OK (2 bytes)
0x39BD,OK,2,new-tree: New-tree OK (2 bytes)
0x39BE,FAIL,0,Falha em todas as estrategias
0x39BF,OK,2,new-tree: New-tree OK (2 bytes)
0x39C0,OK,2,new-tree: New-tree OK (2 bytes)
0x39C1,OK,2,new-tree: New-tree OK (2 bytes)
0x39C2,OK,2,new-tree: New-tree OK (2 bytes)
0x39C3,OK,2,new-tree: New-tree OK (2 bytes)
0x39C4,OK,2,new-tree: New-tree OK (2 bytes)
0x39C5,OK,2,new-tree: New-tree OK (2 bytes)
0x39C6,OK,2,new-tree: New-tree OK (2 bytes)
0x39C7,OK,2,new-tree: New-tree OK (2 bytes)
0x39C8,OK,2,new-tree: New-tree OK (2 bytes)
0x39C9,OK,2,new-tree: New-tree OK (2 bytes)
0x39CA,OK,2,new-tree: New-tree OK (2 bytes)
0x39CB,OK,2,new-tree: New-tree OK (2 bytes)
0x39CC,OK,2,new-tree: New-tree OK (2 bytes)
0x39CD,OK,2,new-tree: New-tree OK (2 bytes)
0x39CE,OK,2,new-tree: New-tree OK (2 bytes)
0x39CF,OK,2,new-tree: New-tree OK (2 bytes)
0x39D0,OK,2,new-tree: New-tree OK (2 bytes)
0x39D1,FAIL,0,Falha em todas as estrategias
0x39D2,OK,2,new-tree: New-tree OK (2 bytes)
0x39D3,OK,2,new-tree: New-tree OK (2 bytes)
0x39D4,OK,2,new-tree: New-tree OK (2 bytes)
0x39D5,OK,2,new-tree: New-tree OK (2 bytes)
0x39D6,OK,2,new-tree: New-tree OK (2 bytes)
0x39D7,OK,2,new-tree: New-tree OK (2 bytes)
0x39D8,OK,2,new-tree: New-tree OK (2 bytes)
0x39D9,OK,2,new-tree: New-tree OK (2 bytes)
0x39DA,OK,2,new-tree: New-tree OK (2 bytes)
0x39DB,OK,2,new-tree: New-tree OK (2 bytes)
0x39DC,OK,2,new-tree: New-tree OK (2 bytes)
0x39DD,OK,2,new-tree: New-tree OK (2 bytes)
0x39DE,OK,2,new-tree: New-tree OK (2 bytes)
0x39DF,OK,2,new-tree: New-tree OK (2 bytes)
0x39E0,OK,2,new-tree: New-tree OK (2 bytes)
0x39E1,OK,2,new-tree: New-tree OK (2 bytes)
0x39E2,OK,2,new-tree: New-tree OK (2 bytes)
0x39E3,OK,2,new-tree: New-tree OK (2 bytes)
0x39E4,OK,2,new-tree: New-tree OK (2 bytes)
0x39E5,OK,2,new-tree: New-tree OK (2 bytes)
0x39E6,OK,2,new-tree: New-tree OK (2 bytes)
0x39E7,OK,2,new-tree: New-tree OK (2 bytes)
0x39E8,OK,2,new-tree: New-tree OK (2 bytes)
0x39E9,OK,2,new-tree: New-tree OK (2 bytes)
0x39EA,OK,2,new-tree: New-tree OK (2 bytes)
0x39EB,OK,2,new-tree: New-tree OK (2 bytes)
0x39EC,OK,2,new-tree: New-tree OK (2 bytes)
0x39ED,OK,2,new-tree: New-tree OK (2 bytes)
0x39EE,OK,2,new-tree: New-tree OK (2 bytes)
0x39EF,OK,2,new-tree: New-tree OK (2 bytes)
0x39F0,OK,2,new-tree: New-tree OK (2 bytes)
0x39F1,OK,2,new-tree: New-tree OK (2 bytes)
0x39F2,OK,2,new-tree: New-tree OK (2 bytes)
0x39F3,OK,2,new-tree: New-tree OK (2 bytes)
0x39F4,OK,2,new-tree: New-tree OK (2 bytes)
0x39F5,OK,2,new-tree: New-tree OK (2 bytes)
0x39F6,OK,2,new-tree: New-tree OK (2 bytes)
0x39F7,OK,2,new-tree: New-tree OK (2 bytes)
0x39F8,OK,2,new-tree: New-tree OK (2 bytes)
0x39F9,OK,2,new-tree: New-tree OK (2 bytes)
0x39FA,OK,2,new-tree: New-tree OK (2 bytes)
0x39FB,OK,2,new-tree: New-tree OK (2 bytes)
0x39FC,OK,2,new-tree: New-tree OK (2 bytes)
0x39FD,OK,2,new-tree: New-tree OK (2 bytes)
0x39FE,OK,2,new-tree: New-tree OK (2 bytes)
0x39FF,OK,2,new-tree: New-tree OK (2 bytes)
0x3A00,OK,2,new-tree: New-tree OK (2 bytes)
0x3A01,OK,2,new-tree: New-tree OK (2 bytes)
0x3A02,OK,2,new-tree: New-tree OK (2 bytes)
0x3A03,OK,2,new-tree: New-tree OK (2 bytes)
0x3A04,OK,2,new-tree: New-tree OK (2 bytes)
0x3A05,OK,2,new-tree: New-tree OK (2 bytes)
0x3A06,OK,2,new-tree: New-tree OK (2 bytes)
0x3A07,OK,2,new-tree: New-tree OK (2 bytes)
0x3A08,OK,2,new-tree: New-tree OK (2 bytes)
0x3A09,OK,2,new-tree: New-tree OK (2 bytes)
0x3A0A,OK,2,new-tree: New-tree OK (2 bytes)
0x3A0B,OK,2,new-tree: New-tree OK (2 bytes)
0x3A0C,OK,2,new-tree: New-tree OK (2 bytes)
0x3A0D,OK,2,new-tree: New-tree OK (2 bytes)
0x3A0E,OK,2,new-tree: New-tree OK (2 bytes)
0x3A0F,OK,2,new-tree: New-tree OK (2 bytes)
0x3A10,OK,2,new-tree: New-tree OK (2 bytes)
0x3A11,OK,2,new-tree: New-tree OK (2 bytes)
0x3A12,OK,2,new-tree: New-tree OK (2 bytes)
0x3A13,OK,2,new-tree: New-tree OK (2 bytes)
0x3A14,OK,2,new-tree: New-tree OK (2 bytes)
0x3A15,OK,2,new-tree: New-tree OK (2 bytes)
0x3A16,OK,2,new-tree: New-tree OK (2 bytes)
0x3A17,OK,2,new-tree: New-tree OK (2 bytes)
0x3A18,OK,2,new-tree: New-tree OK (2 bytes)
